ID,target
ID_296562363415296542,0
ID_268747272190267278,0
ID_248732220028267278,0
ID_260863292605267278,0
ID_263905218265267278,0
ID_298403365250297183,0
ID_248847217220267278,0
ID_269154257400267278,0
ID_297579364852296542,0
ID_250718250539267278,0
ID_251075251346267278,0
ID_251042275047267278,0
ID_201038300368267278,0
ID_247487293528267278,0
ID_295630364379296542,0
ID_242351300162267278,0
ID_297207364756296542,0
ID_266144269312267278,0
ID_255356230822267278,0
ID_240415258300267278,0
ID_269041253379267278,0
ID_249555235435267278,0
ID_296362364878297183,0
ID_250279293458267278,0
ID_255859240703267278,0
ID_296763364394296542,0
ID_264763256531267278,0
ID_268462271754267278,0
ID_256342251311267278,0
ID_296745363971296542,0
ID_242995286112267278,0
ID_254407232929267278,0
ID_263831256861267278,0
ID_269876272130267278,0
ID_254049265132267278,0
ID_252543228934267278,0
ID_296348363668296542,0
ID_251685216402267278,0
ID_248154284919267278,0
ID_297741365200297183,0
ID_245516305906267278,0
ID_260117276219267278,0
ID_297272365054297183,0
ID_243806226646267278,0
ID_247924295413267278,0
ID_258289248265267278,0
ID_296429364803297183,0
ID_265220274848267278,0
ID_261462280824267278,0
ID_296430365197297183,0
ID_248717286551267278,0
ID_245792240392267278,0
ID_249457255075267278,0
ID_239479281987267278,0
ID_297498365284297182,0
ID_252775248369267278,0
ID_242353267388267278,0
ID_296701364706297183,0
ID_298504365357297182,0
ID_252103216833267278,0
ID_257226230090267278,0
ID_247613273007267278,0
ID_240450157101251804,0
ID_244773305875267278,0
ID_258861289607267278,0
ID_267322250491267278,0
ID_246399245573267278,0
ID_255524241783267278,0
ID_296822364203296542,0
ID_264218233103267278,0
ID_261784261484267278,0
ID_256201265556267278,0
ID_241430260649267278,0
ID_250832240842267278,0
ID_248022229697267278,0
ID_241376302954267278,0
ID_248011226298267278,0
ID_256723294149267278,0
ID_297109364867296542,0
ID_296429363585296542,0
ID_271236298081267278,0
ID_268605228600267278,0
ID_251911253866267278,0
ID_261282218711267278,0
ID_309363372170267278,0
ID_248962224299267278,0
ID_238567306549251804,0
ID_252730255358267278,0
ID_164013251347267278,0
ID_295616364171296542,0
ID_297331364898296542,0
ID_249741244662267278,0
ID_257725285805267278,0
ID_310238370786251804,0
ID_249946243467267278,0
ID_264773228196267278,0
ID_249259242702267278,0
ID_250743279390267278,0
ID_250912254787267278,0
ID_243234272207267278,0
ID_263933296460267278,0
ID_262468244077267278,0
ID_309963368463267278,0
ID_252787274551267278,0
ID_253309254367267278,0
ID_296763364579297183,0
ID_247380228587267278,0
ID_247537121299251804,0
ID_262412243697267278,0
ID_261334215817267278,0
ID_270897290720267278,0
ID_263831220208267278,0
ID_254309257302267278,0
ID_296992364946296542,0
ID_297596365224296542,0
ID_295616363911296542,0
ID_296395364669296542,0
ID_249892272690267278,0
ID_249656247517267278,0
ID_252937297796267278,0
ID_249656305916267278,0
ID_241596303401267278,0
ID_266508269843267278,0
ID_297564364253297183,0
ID_246106295095267278,0
ID_249588255433267278,0
ID_97434359872267278,0
ID_259757266279267278,0
ID_267583287041267278,0
ID_250357271304267278,0
ID_265471264708267278,0
ID_246346300598267278,0
ID_297550364287296542,0
ID_243857305465267278,0
ID_243726228217267278,0
ID_256518274512267278,0
ID_254494234143267278,0
ID_263810231155267278,0
ID_261379267356267278,0
ID_251776277593267278,0
ID_205840271847267278,0
ID_253225265217267278,0
ID_249616116664251804,0
ID_273705359803251804,0
ID_252757305315267278,0
ID_271649281310267278,0
ID_297884365057297183,0
ID_296998365248296542,0
ID_253093255589267278,0
ID_252654224289267278,0
ID_310119371510251804,0
ID_262240289028267278,0
ID_272032283887267278,0
ID_258857252829267278,0
ID_240047295207267278,0
ID_256634225724267278,0
ID_261014215088267278,0
ID_266245286813267278,0
ID_253927267412267278,0
ID_297596365298296542,0
ID_269005275956267278,0
ID_311854374311251804,0
ID_296701364442297183,0
ID_295616364058297183,0
ID_249259244048267278,0
ID_264249298276267278,0
ID_308789374626267278,0
ID_261802284510267278,0
ID_254227259446267278,0
ID_258024267454267278,0
ID_260460285826267278,0
ID_259295263575267278,0
ID_251105221827267278,0
ID_297655364318296542,0
ID_259178253315267278,0
ID_249996216278267278,0
ID_247743240531267278,0
ID_256377260781267278,0
ID_268124264356267278,0
ID_297207363979297183,0
ID_244936266443267278,0
ID_258912241225267278,0
ID_259241293782267278,0
ID_260863295019267278,0
ID_266661265508267278,0
ID_297184364616296542,0
ID_245725359653251804,0
ID_295617364043296540,0
ID_263280275644267278,0
ID_249475222431267278,0
ID_256433255527267278,0
ID_261781219720267278,0
ID_255130236066267278,0
ID_296415365095296542,0
ID_263665215166267278,0
ID_252994260504267278,0
ID_296735364255297183,0
ID_256685269286267278,0
ID_296884365201297183,0
ID_239531239242267278,0
ID_264220274027267278,0
ID_310717371450267278,0
ID_266377258424267278,0
ID_198718302641251804,0
ID_295616364988297183,0
ID_255792258748267278,0
ID_297162365134297183,0
ID_270139300974267278,0
ID_254747264597267278,0
ID_258479259746267278,0
ID_296672364111296542,0
ID_250912276178267278,0
ID_311009374461251804,0
ID_256711260173267278,0
ID_261875214698267278,0
ID_248309282341267278,0
ID_297475364865297183,0
ID_250760293731267278,0
ID_296992364243296542,0
ID_250160217575267278,0
ID_297741365089297183,0
ID_248447241330267278,0
ID_249679231278267278,0
ID_297711364947296542,0
ID_242250257205267278,0
ID_253042287554267278,0
ID_260214294401267278,0
ID_244960294237267278,0
ID_295631363353296542,0
ID_273198307448267278,0
ID_251248269947267278,0
ID_308545367887267278,0
ID_245174275131267278,0
ID_250146258997267278,0
ID_247643253943267278,0
ID_259062237973267278,0
ID_263137287059267278,0
ID_246231296116267278,0
ID_296718363634296542,0
ID_249292229899267278,0
ID_247829267602267278,0
ID_241541293093267278,0
ID_270319246046267278,0
ID_296288364377297183,0
ID_257551242227267278,0
ID_266749229132267278,0
ID_296758364049297183,0
ID_297034364674297183,0
ID_256518228789267278,0
ID_261318242076267278,0
ID_252651267907267278,0
ID_258900243736267278,0
ID_297295364882296542,0
ID_262028227981267278,0
ID_247038297739267278,0
ID_239328277064267278,0
ID_244516357524267278,0
ID_296442363932296542,0
ID_269038264809267278,0
ID_247947217065267278,0
ID_260054302140267278,0
ID_251741293870267278,0
ID_296480363428296542,0
ID_252908297175267278,0
ID_246326250969267278,0
ID_262689301977267278,0
ID_271765280352267278,0
ID_271190261636267278,0
ID_248127215713267278,0
ID_248116287525267278,0
ID_262689292183267278,0
ID_251474218489267278,0
ID_296701363758296542,0
ID_252592246763267278,0
ID_311524374057251804,0
ID_246941302475267278,0
ID_244946261098267278,0
ID_268649235867267278,0
ID_297477364518296542,0
ID_308974374794251804,0
ID_262249280780267278,0
ID_267694263646267278,0
ID_258114252730267278,0
ID_261014284153267278,0
ID_249946280152267278,0
ID_297221363988296542,0
ID_252865224722267278,0
ID_266749228012267278,0
ID_258479301524267278,0
ID_239324226527267278,0
ID_297742364499297183,0
ID_295823364280296542,0
ID_257781293352267278,0
ID_252513227829267278,0
ID_259374229583267278,0
ID_247871299591267278,0
ID_259876229864267278,0
ID_258053297212267278,0
ID_254783264288267278,0
ID_245819252314267278,0
ID_252752216185267278,0
ID_263789239524267278,0
ID_296402364004297183,0
ID_265871243371267278,0
ID_259693304233267278,0
ID_253164291019267278,0
ID_271384287013267278,0
ID_259575241996267278,0
ID_238532359845267278,0
ID_267722220486267278,0
ID_253698257274267278,0
ID_253964258120267278,0
ID_259992263596267278,0
ID_254783283461267278,0
ID_262760271806267278,0
ID_257411228211267278,0
ID_254380255329267278,0
ID_296287364030297183,0
ID_266298279485267278,0
ID_267008305919267278,0
ID_250365228321267278,0
ID_249996303017267278,0
ID_245757306077251804,0
ID_242849222548267278,0
ID_243233289860267278,0
ID_266297255322267278,0
ID_264882273698267278,0
ID_273585360848251804,0
ID_248737224554267278,0
ID_262670271626267278,0
ID_246326258308267278,0
ID_250696254998267278,0
ID_296517363343296542,0
ID_264168245148267278,0
ID_250153280609267278,0
ID_243334280623267278,0
ID_295879363259296542,0
ID_296562363613296542,0
ID_248447256902267278,0
ID_262689252562267278,0
ID_261329215461267278,0
ID_263180236783267278,0
ID_249573257206267278,0
ID_259369231752267278,0
ID_251105245647267278,0
ID_265129286384267278,0
ID_250994301437267278,0
ID_243160230570267278,0
ID_259554260036267278,0
ID_297319364199297183,0
ID_259331283561267278,0
ID_297670365002296542,0
ID_253598238126267278,0
ID_252952256973267278,0
ID_297295365350297183,0
ID_252523224075267278,0
ID_259517292852267278,0
ID_256176232689267278,0
ID_244554248003267278,0
ID_264466214712267278,0
ID_246749216119267278,0
ID_262229224034267278,0
ID_288743373805251804,0
ID_242187272879267278,0
ID_261535237517267278,0
ID_296324364302245684,0
ID_249605279760267278,0
ID_297839364778296542,0
ID_288739372880251804,0
ID_263966214547267278,0
ID_245797217182267278,0
ID_266579249332267278,0
ID_272412360481267278,0
ID_245090257144267278,0
ID_250046268119267278,0
ID_254642252091267278,0
ID_250189259490267278,0
ID_259554273628267278,0
ID_296758365268297183,0
ID_257629304724267278,0
ID_259482296137267278,0
ID_270775258428267278,0
ID_258881216802267278,0
ID_263560248056267278,0
ID_296610364341297182,0
ID_253693249576267278,0
ID_241875256498267278,0
ID_251247257717267278,0
ID_250466302787267278,0
ID_258145239047267278,0
ID_297147364324297183,0
ID_255731233060267278,0
ID_250153222278267278,0
ID_256508372877251804,0
ID_261209274756267278,0
ID_296701364269296542,0
ID_269046264907267278,0
ID_266070275881267278,0
ID_257613254231267278,0
ID_254380258275267278,0
ID_266364279802267278,0
ID_261320359687267278,0
ID_264012258414267278,0
ID_262632216093267278,0
ID_246266237271267278,0
ID_242324273937267278,0
ID_308512367928251804,0
ID_252472226914267278,0
ID_266688238354267278,0
ID_259458232347267278,0
ID_265154276111267278,0
ID_258857239735267278,0
ID_240845297202267278,0
ID_296998364889296542,0
ID_268209291012267278,0
ID_296386363812245684,0
ID_245702229331267278,0
ID_267647266840267278,0
ID_251015217767267278,0
ID_271501285033267278,0
ID_309148374361267278,0
ID_298047364820297182,0
ID_252937288420267278,0
ID_248495217634267278,0
ID_269281280920267278,0
ID_257763292913267278,0
ID_296348365144296542,0
ID_270316253154267278,0
ID_250255264540267278,0
ID_149523122858245684,0
ID_297331364682297183,0
ID_269118267072267278,0
ID_271621291622267278,0
ID_250781268249267278,0
ID_259757269240267278,0
ID_239491216082267278,0
ID_244036299638267278,0
ID_295960364362296540,0
ID_249307305980267278,0
ID_271574292981267278,0
ID_243233256398267278,0
ID_297868364548297183,0
ID_247897292379267278,0
ID_296556364251296542,0
ID_34823306012251804,0
ID_296718365190297183,0
ID_310148369815267278,0
ID_244110228163267278,0
ID_261998253101267278,0
ID_257486248193267278,0
ID_258797301079267278,0
ID_249457258529267278,0
ID_263277220302267278,0
ID_246925301992267278,0
ID_259729239108267278,0
ID_261841307293251804,0
ID_256097224565267278,0
ID_261204242792267278,0
ID_270730292688267278,0
ID_251105266905267278,0
ID_253105216051267278,0
ID_296707363903296542,0
ID_250994234425267278,0
ID_257219243169267278,0
ID_245733218376267278,0
ID_296728363721296542,0
ID_261967260139267278,0
ID_257106267493267278,0
ID_248672300553267278,0
ID_252138240252267278,0
ID_245831220697267278,0
ID_245831229079267278,0
ID_265830240145267278,0
ID_247455245515267278,0
ID_241748301966267278,0
ID_249832278021267278,0
ID_241581296932267278,0
ID_256960228309267278,0
ID_296718365348297183,0
ID_244960292511267278,0
ID_296354363844296542,0
ID_246582246035267278,0
ID_259178267236267278,0
ID_7411300046267278,0
ID_255356289873267278,0
ID_257295296894267278,0
ID_259062255906267278,0
ID_262040288496267278,0
ID_252646294106267278,0
ID_241647243781267278,0
ID_265141272744267278,0
ID_296703364568297183,0
ID_245217224357267278,0
ID_259380261704267278,0
ID_261952280512267278,0
ID_297838364954297183,0
ID_255682299176267278,0
ID_296700365088297183,0
ID_271840272709267278,0
ID_252341228322267278,0
ID_296766364919297183,0
ID_239491225392267278,0
ID_255796220283267278,0
ID_253432284121267278,0
ID_243171264638267278,0
ID_245009304099267278,0
ID_257764284992267278,0
ID_253136299581267278,0
ID_255231259737267278,0
ID_261812268609267278,0
ID_257172225772267278,0
ID_259524298540267278,0
ID_261765295145267278,0
ID_258936227335267278,0
ID_269176267031267278,0
ID_266387278737267278,0
ID_296016365306297183,0
ID_273311370354267278,0
ID_296991364018297183,0
ID_267626215098267278,0
ID_256987272057267278,0
ID_271384305438267278,0
ID_257273252985267278,0
ID_262178263449267278,0
ID_253184247580267278,0
ID_258800251846267278,0
ID_265735289140267278,0
ID_295630363307296542,0
ID_244116283002267278,0
ID_261209218225267278,0
ID_242995295836267278,0
ID_296669364129296542,0
ID_262000264981267278,0
ID_245243251097267278,0
ID_311657373743267278,0
ID_298159365044297183,0
ID_242336219141267278,0
ID_257155215833267278,0
ID_296701364227297183,0
ID_296991364087297183,0
ID_308368373565251804,0
ID_12897279307267278,0
ID_296759363767296542,0
ID_252651259496267278,0
ID_298264365147297183,0
ID_297221364319296542,0
ID_259554238985267278,0
ID_260950229800267278,0
ID_248569260027267278,0
ID_247423301408267278,0
ID_247081253880267278,0
ID_240702223622267278,0
ID_255647219667267278,0
ID_248774301974267278,0
ID_296851364292297183,0
ID_266189278256267278,0
ID_242634228362267278,0
ID_271135259679267278,0
ID_259729298811267278,0
ID_243147237200267278,0
ID_297596364928296542,0
ID_258107257114267278,0
ID_242895303336267278,0
ID_298588365373297182,0
ID_273684360266267278,0
ID_296570363289296540,0
ID_296854363686245684,0
ID_257264270661267278,0
ID_262542247804267278,0
ID_262040262334267278,0
ID_256814126844245684,0
ID_296759364211296542,0
ID_308423369189251804,0
ID_242918242484267278,0
ID_261657290262267278,0
ID_259295257448267278,0
ID_98156122585245684,0
ID_261570229203267278,0
ID_296323363338296542,0
ID_269018247813267278,0
ID_247613216347267278,0
ID_257350265785267278,0
ID_266348283241267278,0
ID_247038303673267278,0
ID_265579290278267278,0
ID_264470279447251804,0
ID_308473369257251804,0
ID_267213261379267278,0
ID_246999295733267278,0
ID_249292263104267278,0
ID_260320225340267278,0
ID_297220365113296542,0
ID_257702223289267278,0
ID_265453218018267278,0
ID_246255259798267278,0
ID_252111270813267278,0
ID_312384375286251804,0
ID_296289363419296542,0
ID_258793251732267278,0
ID_246911221129267278,0
ID_308373368131267278,0
ID_246814242777267278,0
ID_308981370988267278,0
ID_252539228195267278,0
ID_296545363252296540,0
ID_295616365109296542,0
ID_247726300290267278,0
ID_297511365111296542,0
ID_296480363362296542,0
ID_246229278854267278,0
ID_257780306372251804,0
ID_309092372177267278,0
ID_268595222112267278,0
ID_252063218557267278,0
ID_246814242057267278,0
ID_243244286919267278,0
ID_250774260990267278,0
ID_297596364511297183,0
ID_247613227989267278,0
ID_259729219855267278,0
ID_250994241109267278,0
ID_254526215973267278,0
ID_297272364797296542,0
ID_259457237562267278,0
ID_296448364780297183,0
ID_189483223178267278,0
ID_241552278720267278,0
ID_261574239116267278,0
ID_296552363849296542,0
ID_259062225407267278,0
ID_246925305323267278,0
ID_256429264814267278,0
ID_268649225853267278,0
ID_297238364000296542,0
ID_295630363426296542,0
ID_258886269904267278,0
ID_244876285399267278,0
ID_264700280786267278,0
ID_254862241873267278,0
ID_246989134375251804,0
ID_7154293012267278,0
ID_297221364110297183,0
ID_263376272745267278,0
ID_296402364565297183,0
ID_256383274375267278,0
ID_259749250835267278,0
ID_296718364748296542,0
ID_296442364356296542,0
ID_256953277162267278,0
ID_262388247532267278,0
ID_261765228054267278,0
ID_295889365182296542,0
ID_264617284128267278,0
ID_248848235984267278,0
ID_253056276585267278,0
ID_256692228483267278,0
ID_265776274751267278,0
ID_246467304932267278,0
ID_250786276327267278,0
ID_257889223456267278,0
ID_297221364501297183,0
ID_249371240046267278,0
ID_269437225311267278,0
ID_251972241749267278,0
ID_269332233570267278,0
ID_257777129625251804,0
ID_240047262609267278,0
ID_252540233015267278,0
ID_296884364832296542,0
ID_259517229935267278,0
ID_245090282248267278,0
ID_244946186669251804,0
ID_258983261887267278,0
ID_266279276362267278,0
ID_270676280096267278,0
ID_252490270713267278,0
ID_266298289166267278,0
ID_270226233244267277,0
ID_252982259817267278,0
ID_292651360261251804,0
ID_297272364701296542,0
ID_296480364054296542,0
ID_296498363281296542,0
ID_295620364711296542,0
ID_259241275045267278,0
ID_262545220218267278,0
ID_295459363312296540,0
ID_246345276188267278,0
ID_309644375196267278,0
ID_253501225144267278,0
ID_254380219533267278,0
ID_257109246572267278,0
ID_265037220370267278,0
ID_249101248670267278,0
ID_246209276925267278,0
ID_297162364458296542,0
ID_240047288464267278,0
ID_256877248894267278,0
ID_292586369011267278,0
ID_190905236846267278,0
ID_262483241941267278,0
ID_159991293823267278,0
ID_296950365131296542,0
ID_258772221259267278,0
ID_257045257970267278,0
ID_245644285600251804,0
ID_250794229882267278,0
ID_251260214701267278,0
ID_262446288417267278,0
ID_251247246043267278,0
ID_252578234136267278,0
ID_258713216293267278,0
ID_252442280013267278,0
ID_296401363017245684,0
ID_296016364029296542,0
ID_257585288926267278,0
ID_241346246297267278,0
ID_242348304326267278,0
ID_296992365026296542,0
ID_249046240181267278,0
ID_250874305579267278,0
ID_246628369694251804,0
ID_250019232039267278,0
ID_297401365265296542,0
ID_266738217033267278,0
ID_254267240778267278,0
ID_263376276319267278,0
ID_248895274819267278,0
ID_297596364720297183,0
ID_249162215700267278,0
ID_250385254642267278,0
ID_253629255269267278,0
ID_262256284639267278,0
ID_296745363587296542,0
ID_258912234163267278,0
ID_247907230094267278,0
ID_249100225672267278,0
ID_253143302636267278,0
ID_296950364011297183,0
ID_266220239406267278,0
ID_245766301846251804,0
ID_248355287066267278,0
ID_296297364121297183,0
ID_254820251428267278,0
ID_244218360486251804,0
ID_253060215758267278,0
ID_260101263751267278,0
ID_254277304339267278,0
ID_270356251161267278,0
ID_261199288331267278,0
ID_242348247421267278,0
ID_250874275547267278,0
ID_259125285227267278,0
ID_250775246060267278,0
ID_249457226960267278,0
ID_264732245956267278,0
ID_296299364456297183,0
ID_262070248992267278,0
ID_259992224094267278,0
ID_261976279918267278,0
ID_241514295109267278,0
ID_259374244121267278,0
ID_266688215623267278,0
ID_255086228391267278,0
ID_256820214989267278,0
ID_261860247998267278,0
ID_245095263941267278,0
ID_249999262326267278,0
ID_271492279002267278,0
ID_243411239619267278,0
ID_239580302830267278,0
ID_241430294150267278,0
ID_262672234389267278,0
ID_269101263788267278,0
ID_309092374082267278,0
ID_296500364056296540,0
ID_263929252375267278,0
ID_260585226949267278,0
ID_268873290240267278,0
ID_269603267473267278,0
ID_242250219491267278,0
ID_270535277295267278,0
ID_297822364528297183,0
ID_258024246639267278,0
ID_253350220618267278,0
ID_255429289290267278,0
ID_254002265149267278,0
ID_248131279553267278,0
ID_308877367888267278,0
ID_296562365041296542,0
ID_250011242866267278,0
ID_246447280056267278,0
ID_263487231054267278,0
ID_253292256029267278,0
ID_253403224839267278,0
ID_297247364228296542,0
ID_262673290755267278,0
ID_261628233480267278,0
ID_259762240659267278,0
ID_296998365169296542,0
ID_249835218769267278,0
ID_248484304880267278,0
ID_254361298716267278,0
ID_247972254518267278,0
ID_296998364353296542,0
ID_269704285982267278,0
ID_259254231602267278,0
ID_252263290388267278,0
ID_244804299741267278,0
ID_245772278059267278,0
ID_246221250023267278,0
ID_297938364699297182,0
ID_250774214793267278,0
ID_296758364198296542,0
ID_252472277014267278,0
ID_257191249905267278,0
ID_296297363299296542,0
ID_249946228543267278,0
ID_259013257938267278,0
ID_240697245451267278,0
ID_241824275540267278,0
ID_263585258255267278,0
ID_295830365236297183,0
ID_251377230777267278,0
ID_14362228567267278,0
ID_267101276946267278,0
ID_7154304683267278,0
ID_258103280766267278,0
ID_248877217881267278,0
ID_268752231667267278,0
ID_259383302780267278,0
ID_261145286071267278,0
ID_253455291051267278,0
ID_252669299891267278,0
ID_267014266060267278,0
ID_251868231176267278,0
ID_298523365360297182,0
ID_296294363893245684,0
ID_251200232963267278,0
ID_254700283539267278,0
ID_259720278904267278,0
ID_296735363794296542,0
ID_261232287843267278,0
ID_296289363246296542,0
ID_261199269275267278,0
ID_261379283041267278,0
ID_237963237565267278,0
ID_251105216321267278,0
ID_263905287685267278,0
ID_245841305865267278,0
ID_252622284918267278,0
ID_248585292883267278,0
ID_264227301947267278,0
ID_247527223773267278,0
ID_262689225245267278,0
ID_257305242872267278,0
ID_263978260806267278,0
ID_260435216292267278,0
ID_296890363710296540,0
ID_251105225642267278,0
ID_263097223529267278,0
ID_258650227364267278,0
ID_259528280906267278,0
ID_263740241472267278,0
ID_252429249429267278,0
ID_253926224527267278,0
ID_266245280606267278,0
ID_256126272992267278,0
ID_308884371877251804,0
ID_241622225788267278,0
ID_297147364305296542,0
ID_265110293107267278,0
ID_252871252120267278,0
ID_263870230429267278,0
ID_250872229548267278,0
ID_248927268935267278,0
ID_265986278782267278,0
ID_256581297147267278,0
ID_296317365174297183,0
ID_259058249040267278,0
ID_107267232671267278,0
ID_247659287308267278,0
ID_253225254871267278,0
ID_245063236563267278,0
ID_264724305338267278,0
ID_297184364039296542,0
ID_296305364155297183,0
ID_254267295561267278,0
ID_247624261957267278,0
ID_247433232583267278,0
ID_240678288894267278,0
ID_251692255530267278,0
ID_248552284095267278,0
ID_251692293360267278,0
ID_258468276920267278,0
ID_247871267332267278,0
ID_267322275375267278,0
ID_263779227508267278,0
ID_259406248339267278,0
ID_258983292673267278,0
ID_252358227260267278,0
ID_269691274086267278,0
ID_252578256251267278,0
ID_264923295383267278,0
ID_258797223960267278,0
ID_258624236705267278,0
ID_295616363639296542,0
ID_297240364209297183,0
ID_253060269853267278,0
ID_253607265225267278,0
ID_266372257848267278,0
ID_296950364921297183,0
ID_265986221506267278,0
ID_250805228403267278,0
ID_266237298195267278,0
ID_255458236145267278,0
ID_257604255831267278,0
ID_297147364118297183,0
ID_295726364642296542,0
ID_296758363896296542,0
ID_250235292607267278,0
ID_255268267831267278,0
ID_254667219623267278,0
ID_256188260491267278,0
ID_232433240953267278,0
ID_255296285209267278,0
ID_297897364726297183,0
ID_259492255043267278,0
ID_247613266564267278,0
ID_258049257310267278,0
ID_248459281559267278,0
ID_256699254060267278,0
ID_247818268873267278,0
ID_164043298574267278,0
ID_265024263687267278,0
ID_263188225679267278,0
ID_242329236860267278,0
ID_273307306824267278,0
ID_296480364718296542,0
ID_257105288503267278,0
ID_269924256756267278,0
ID_252651297030267278,0
ID_261026264826267278,0
ID_246106236457267278,0
ID_296744364784296542,0
ID_239522234381267278,0
ID_260269284086267278,0
ID_270868252669267278,0
ID_255528226617267278,0
ID_310219370539267278,0
ID_253278236305267278,0
ID_249017276118267278,0
ID_57484238174267278,0
ID_253737301552267278,0
ID_250775298751267278,0
ID_297821364747296542,0
ID_244471274434267278,0
ID_296500364056245684,0
ID_250144268972267278,0
ID_296402363673296542,0
ID_270223244278267278,0
ID_308492375155267278,0
ID_295619364990296542,0
ID_258956288627267278,0
ID_259522270061267278,0
ID_255429257109267278,0
ID_259137232074267278,0
ID_296297364267297183,0
ID_260083219150267278,0
ID_250757217888267278,0
ID_266556178770251804,0
ID_260174244940267278,0
ID_257273256388267278,0
ID_265464218237267278,0
ID_240661369154267277,0
ID_239324237939267278,0
ID_266663306260251804,0
ID_263487256761267278,0
ID_265293245948267278,0
ID_259172236026267278,0
ID_250156238332267278,0
ID_253209299442267278,0
ID_256841239807267278,0
ID_250850216950267278,0
ID_253042235535267278,0
ID_262156269280267278,0
ID_247101297450267278,0
ID_247899215143267278,0
ID_268081257011267278,0
ID_248927253997267278,0
ID_258481237818267278,0
ID_297033364051296542,0
ID_254232236383267278,0
ID_255125285586267278,0
ID_262420233027267278,0
ID_271554263203267278,0
ID_296730364566296542,0
ID_266749284447267278,0
ID_244366216116267278,0
ID_296448364315296542,0
ID_308486373354267278,0
ID_260083297061267278,0
ID_296730364045296542,0
ID_268623229495267278,0
ID_263394277765267278,0
ID_271725305928267278,0
ID_256175243224267278,0
ID_249773256061267278,0
ID_297281364295296542,0
ID_271384280028267278,0
ID_265314291835267278,0
ID_256361292335267278,0
ID_271492269186267278,0
ID_241458303237267278,0
ID_254860231779267278,0
ID_259238238425267278,0
ID_296753363560296540,0
ID_296718364502296542,0
ID_252578283105267278,0
ID_270306266178267278,0
ID_251075295984267278,0
ID_255653282662267278,0
ID_242161272100267278,0
ID_297401364435297183,0
ID_295886365142296542,0
ID_259090230996267278,0
ID_308410369419267278,0
ID_269176228433267278,0
ID_257473234175267278,0
ID_246550298392267278,0
ID_250629292360267278,0
ID_250571248414267278,0
ID_244516255320267278,0
ID_243981250250267278,0
ID_306454366469267278,0
ID_260107232469267278,0
ID_296409365181297183,0
ID_247120297868267278,0
ID_297969365112297183,0
ID_297401364785297183,0
ID_250223218994267278,0
ID_259149244568267278,0
ID_249585271884267278,0
ID_263710264653267278,0
ID_264799168670251804,0
ID_245243266362267278,0
ID_259346179524251804,0
ID_260263306180267278,0
ID_296758364115296542,0
ID_251410262430267278,0
ID_296759365052296542,0
ID_252534254622267278,0
ID_256368233810267278,0
ID_253758243541267278,0
ID_262388214805267278,0
ID_255356279771267278,0
ID_260146238693267278,0
ID_263929273652267278,0
ID_242673254613267278,0
ID_264749237545267278,0
ID_260120214804267278,0
ID_297295364157297183,0
ID_273311370950267278,0
ID_296541363250245684,0
ID_297566365232297183,0
ID_259835251634251804,0
ID_254494251119267278,0
ID_297741365171296542,0
ID_261118266539267278,0
ID_249366224136267278,0
ID_252536219395267278,0
ID_248137246988267278,0
ID_263781280171267278,0
ID_255742245186267278,0
ID_296718363759296542,0
ID_297331364096297183,0
ID_296299365164296542,0
ID_270449245563267278,0
ID_256146246776267278,0
ID_251130237693267278,0
ID_266042263164267278,0
ID_263484266841267278,0
ID_273344359767251804,0
ID_213815297412267278,0
ID_246079225784267278,0
ID_297751364793297183,0
ID_270963290273267278,0
ID_266568297705267278,0
ID_296645364224245684,0
ID_258024267450267278,0
ID_241573282876267278,0
ID_269704302437267278,0
ID_252690284374267278,0
ID_247897254445267278,0
ID_246628368450267278,0
ID_254014300267267278,0
ID_264298228220267278,0
ID_257148279838267278,0
ID_243495250544267278,0
ID_252045120593251804,0
ID_297147364618296542,0
ID_247141265883267278,0
ID_243954271731267278,0
ID_267694219725267278,0
ID_243877227144267278,0
ID_251260290317267278,0
ID_250525285035267278,0
ID_296562364279296542,0
ID_268758266869267278,0
ID_297659365093296540,0
ID_264439252973267278,0
ID_268124298819267278,0
ID_244151241319267278,0
ID_239476283097267278,0
ID_271993305531267278,0
ID_259757300603267278,0
ID_263277229862267278,0
ID_266203233928267278,0
ID_251193283365267278,0
ID_244509279331267278,0
ID_296745364163296542,0
ID_266431255479267278,0
ID_252441230283267278,0
ID_269598241668267278,0
ID_256566276475267278,0
ID_254772219906267278,0
ID_297331364220297183,0
ID_297972364734297182,0
ID_264673187519251804,0
ID_257366264303267278,0
ID_256987224070267278,0
ID_261104278349267278,0
ID_78049241719267278,0
ID_243244292374267278,0
ID_267312268030267278,0
ID_269281276878267278,0
ID_256851260192267278,0
ID_241430264247267278,0
ID_270764283824267278,0
ID_262394221700267278,0
ID_253108240513267278,0
ID_257702246029267278,0
ID_264130217503267278,0
ID_296166364301297182,0
ID_260969292102267278,0
ID_249062224570267278,0
ID_254200219637267278,0
ID_232022217922267278,0
ID_261987215455267278,0
ID_248765223110267278,0
ID_245643115615251804,0
ID_244962238049267278,0
ID_250189224835267278,0
ID_261756275447267278,0
ID_269496277932267278,0
ID_250156252953267278,0
ID_297207365061297183,0
ID_257043269755267278,0
ID_268906249694267278,0
ID_297240364075297183,0
ID_240640237368267278,0
ID_259390250897267278,0
ID_8256372608251804,0
ID_262464236871267278,0
ID_249101228353267278,0
ID_254128228977267278,0
